Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Opium,Insurance,OPIUM,Ethereum,+0.03%,-89.01%,+0.01%,"$511,305",511305,2021-06-06 13:40:41.237696
Primitive,Options,-,Ethereum,-0.01%,-5.99%,-0.62%,"$451,985",451985,2021-06-06 13:40:41.237696
YFII,Dexes,YFII,Ethereum,+1.74%,+7.35%,-0.10%,"$429,546",429546,2021-06-06 13:40:41.237696
Basis Cash,Assets,BAC,Ethereum,0%,"$382,774",0%,"$382,774",382774,2021-06-06 13:40:41.237696
YetiSwap,Dexes,YTS,Avalanche,+11.96%,+5.90%,+0.06%,"$375,027",375027,2021-06-06 13:40:41.237696
Flashstake,Yield,FLASH,Ethereum,-3.33%,-,+0.18%,"$358,540",358540,2021-06-06 13:40:41.237696
Levinswap,Dexes,LEVIN,xDai,-5.27%,-24.79%,+0.09%,"$319,954",319954,2021-06-06 13:40:41.237696
QIAN,Assets,KUN,Ethereum,+1.65%,-0.72%,-0.77%,"$238,916",238916,2021-06-06 13:40:41.237696
UniTrade,Dexes,TRADE,Ethereum,-0.45%,+11.18%,-1.34%,"$207,844",207844,2021-06-06 13:40:41.237696
Dracula,Yield,DRC,Ethereum,-1.12%,-53.87%,-0.46%,"$179,569",179569,2021-06-06 13:40:41.237696
Shell Protocol,Dexes,-,Ethereum,< 0.0001%,< 0.0001%,< 0.0001%,"$113,714",113714,2021-06-06 13:40:41.237696
SynLev,Protocols,SYN,Ethereum,+0.14%,+9.63%,-0.37%,"$96,432",96432,2021-06-06 13:40:41.237696
CoFiX,Dexes,COFI,Ethereum,+0.14%,-12.05%,-0.37%,"$36,281",36281,2021-06-06 13:40:41.237696
 Robo-Advisor fo...,Yield,-,Ethereum,+0.23%,-4.32%,-0.09%,"$13,656",13656,2021-06-06 13:40:41.237696
CompliFi,Dexes,COMFI,Ethereum,-100.00%,-,-,$0,0,2021-06-06 13:40:41.237696
